,street_1,city,state,zip,sale_price,date,latitude,longitude
292,606 N GRANT ST,Wooster,OH,44691,91900,2005-04-29,40.804483000000005,-81.94416
293,1295 LANEDALE ST NW,Massillon,OH,44647,150000,2005-04-20,40.803774,-81.597084
294,829 MILLSTONE LN NE,Massillon,OH,44646,208000,2017-06-30,40.803807,-81.488807
295,821 11TH ST NE,Massillon,OH,44646,27000,2011-09-15,40.804789,-81.511482
296,546 N BUCKEYE ST,Wooster,OH,44691,117000,2011-09-06,40.804039,-81.939988
297,3415 BIRCHDALE RD NW,Canton,OH,44708,67500,2015-08-11,40.804175,-81.413402
298,3330 CROWN POINT ST NW,Massillon,OH,44646,106500,2012-12-14,40.804243,-81.47165799999999
299,820 THOMAS CIR NE,Massillon,OH,44646,135000,2015-10-13,40.803557,-81.498497
300,238 STATE AVE NE,Massillon,OH,44646,20000,2010-12-09,40.804663,-81.521651
301,3450 CROWN POINT ST NW,Massillon,OH,44646,127000,2014-05-29,40.804697,-81.469185
302,2710 7TH ST NW,Canton,OH,44708,52500,2018-10-01,40.805099,-81.404657
303,504 PERRY DR NW,Canton,OH,44708,86000,2007-01-10,40.804825,-81.44501600000001
304,2020 TIMBERLINE CIR NE,Massillon,OH,44646,151000,2013-07-23,40.804831,-81.495306
305,124 E BOWMAN ST,Wooster,OH,44691,78500,2009-02-12,40.804843,-81.941194
306,449 TROYER CT,Wooster,OH,44691,28000,2016-01-29,40.804425,-81.931063
307,FIRESTONE,Wooster,OH,44691,55100,2013-09-25,40.80516,-81.97792
308,7653 HARRISON RD,Wooster,OH,44691,181980,2018-03-06,40.80516,-81.97792
309,14859 FAIR RD,Wooster,OH,44691,1855000,2012-12-21,40.80516,-81.97792
310,W NORTH ST,Wooster,OH,44691,20000,2006-02-24,40.80516,-81.97792
311,S COLUMBUS AVE,Wooster,OH,44691,2000,2015-02-17,40.80516,-81.97792
312,E HENRY ST,Wooster,OH,44691,45000,2007-05-23,40.80516,-81.97792
313,E LIBERTY ST,Wooster,OH,44691,190000,2006-12-01,40.80516,-81.97792
314,HINER RD,Wooster,OH,44691,128000,2012-09-21,40.80516,-81.97792
315,301 OHIO AVE NE,Massillon,OH,44646,28000,2012-10-15,40.805182,-81.52064399999999
316,S FIRESTONE RD,Wooster,OH,44691,400000,2007-08-09,40.80516,-81.97792
317,623 N BUCKEYE ST,Wooster,OH,44691,62900,2006-04-28,40.805273,-81.939944
318,847 CAMPBELL CIR NE,Massillon,OH,44646,93000,2011-09-30,40.805468,-81.506683
319,E NORTH ST,Wooster,OH,44691,575000,2008-03-26,40.80516,-81.97792
320,857 11TH ST NE,Massillon,OH,44646,91900,2017-07-31,40.805601,-81.511431
321,4309 7TH ST NW,Canton,OH,44708,75000,2018-07-02,40.805628000000006,-81.423362
322,800 HALTER CT NW,Canton,OH,44708,24900,2018-01-22,40.805642999999996,-81.398169
323,FREDERICKSBURG RD,Wooster,OH,44691,150000,2018-12-31,40.80516,-81.97792
324,661 WASHINGTON ST,Wooster,OH,44691,85000,2006-07-31,40.805771,-81.92675899999999
325,1840 STONER AVE NE,Massillon,OH,44646,75000,2012-08-27,40.805774,-81.499502
326,INDUSTRIAL BLVD,Wooster,OH,44691,145000,2007-08-20,40.80516,-81.97792
327,826 MILTON CT NW,Canton,OH,44708,24000,2007-01-04,40.806024,-81.402354
328,816 COLUMBUS AVE NW,Canton,OH,44708,59000,2006-08-29,40.806187,-81.401614
329,738 PARKVIEW DR,Wooster,OH,44691,70000,2018-07-03,40.806365,-81.95171500000001
330,344 ERTLE AVE NE,Massillon,OH,44646,45000,2015-05-15,40.806365,-81.52005799999999
331,701 N BEVER ST,Wooster,OH,44691,78000,2013-08-28,40.80638,-81.938139
332,CALDWELL DR,Wooster,OH,44691,360000,2010-06-07,40.80516,-81.97792
333,709 LINCOLN ST,Wooster,OH,44691,60000,2012-07-24,40.806540999999996,-81.927751
334,870 1ST ST NE,Massillon,OH,44646,88500,2007-06-14,40.806544,-81.523752
335,835 9TH ST NE,Massillon,OH,44646,27000,2009-07-27,40.805254999999995,-81.51463299999999
336,715 MCKINLEY ST,Wooster,OH,44691,80000,2007-03-23,40.806557,-81.925608
337,4704 7TH ST NW,Canton,OH,44708,116750,2005-10-20,40.806093,-81.433643
338,702 NETHERWOOD AVE NW,Canton,OH,44708,171000,2017-01-19,40.806672999999996,-81.447553
339,237 SPRING ST,Wooster,OH,44691,243000,2013-04-25,40.806275,-81.940334
340,838 CLARENDON AVE NW,Canton,OH,44708,12000,2018-05-11,40.806713,-81.403087
341,728 N BEVER ST,Wooster,OH,44691,57000,2015-04-02,40.80672,-81.938501
342,705 N BEVER ST,Wooster,OH,44691,94900,2007-07-18,40.806429,-81.938139
343,726 WASHINGTON ST,Wooster,OH,44691,90000,2016-01-15,40.806670000000004,-81.92711899999999
344,145 PEARL ST,Wooster,OH,44691,57000,2019-01-16,40.807443,-81.939879
345,4008 9TH ST NW,Canton,OH,44708,68000,2005-06-03,40.807611,-81.421025
346,126 PEARL ST,Wooster,OH,44691,94100,2010-06-24,40.807717,-81.93973299999999
347,930 9TH ST NE,Massillon,OH,44646,89000,2013-12-13,40.807769,-81.514115
348,691 NW LEBANON RD,Dalton,OH,44618,100000,2012-07-19,40.806841,-81.668339
349,817 SCOVEL AVE,Wooster,OH,44691,51251,2012-04-17,40.807832,-81.939486
350,2411 10TH ST NW,Canton,OH,44708,20000,2009-08-26,40.807852000000004,-81.400356
351,918 TERRACE AVE NW,Canton,OH,44708,15000,2013-05-14,40.80791,-81.42200600000001
352,10232 WOOSTER ST NW,Massillon,OH,44647,136000,2008-08-06,40.807137,-81.54549899999999
353,946 9TH ST NE,Massillon,OH,44646,45234,2015-02-27,40.808192,-81.514087
354,910 MCKINLEY ST,Wooster,OH,44691,83500,2009-08-31,40.808283,-81.92596
355,1663 BEAUMONT AVE NW,Massillon,OH,44647,19500,2012-08-28,40.808324,-81.55318100000001
356,949 1ST ST NE,Massillon,OH,44646,50500,2008-08-20,40.808448999999996,-81.525087
357,821 NORTHWESTERN AVE,Wooster,OH,44691,148500,2015-06-22,40.808017,-81.9504
358,2433 11TH ST NW,Canton,OH,44708,72700,2005-02-08,40.808640000000004,-81.400625
359,4616 10TH ST NW,Canton,OH,44708,125000,2018-01-11,40.808063,-81.430737
360,140 OHLMAN CT NE,Massillon,OH,44646,21000,2016-12-21,40.808783,-81.524034
361,1115 KENDAL AVE NE,Massillon,OH,44646,108000,2006-02-01,40.808262,-81.510512
362,16205 RUDY RD,Dalton,OH,44618,48000,2011-03-03,40.808825,-81.696248
363,834 NORTHWESTERN AVE,Wooster,OH,44691,102000,2007-07-31,40.808263000000004,-81.950776
364,842 FOREST DR,Wooster,OH,44691,175000,2013-06-27,40.808288,-81.942447
365,2740 LATTASBURG RD,Wooster,OH,44691,124000,2016-08-24,40.808347999999995,-81.98878
366,944 GASCHE ST,Wooster,OH,44691,81000,2017-10-31,40.809096999999994,-81.929629
367,1022 LAKEVIEW AVE NW,Canton,OH,44708,122100,2005-09-30,40.808755,-81.42415799999999
368,868 PARK BLVD,Wooster,OH,44691,224000,2012-12-11,40.808778000000004,-81.94597399999999
369,1125 BROAD AVE NW,Canton,OH,44708,64900,2018-12-26,40.809389,-81.404961
370,1010 8TH ST NE,Massillon,OH,44646,29900,2010-02-24,40.808869,-81.515484
371,5615 SEVERN CIR NW,Canton,OH,44708,223900,2006-02-24,40.808901,-81.453344
372,1022 2ND ST NE,Massillon,OH,44646,98900,2018-12-13,40.809225,-81.522439
373,2409 LAKE ROAD BLVD NW,Canton,OH,44708,7200,2012-04-11,40.809799,-81.400122
374,1212 12TH ST NW,Canton,OH,44703,1164400,2008-01-07,40.809395,-81.38461
375,1779 BEAUMONT AVE NW,Massillon,OH,44647,31000,2007-05-18,40.809906,-81.553095
376,977 MCKINLEY ST,Wooster,OH,44691,95000,2017-11-21,40.809487,-81.925591
377,14TH ST NW,Canton,OH,44703,9000,2010-04-22,40.81003,-81.38134000000001
378,9TH ST NW,Canton,OH,44703,15000,2018-06-29,40.81003,-81.38134000000001
379,1740 CARMONT AVE NW,Massillon,OH,44647,108900,2005-05-12,40.808954,-81.542926
380,907 FOREST DR,Wooster,OH,44691,227000,2011-04-26,40.808974,-81.941998
381,1222 RIDGE RD NW,Canton,OH,44703,76000,2018-06-13,40.810162,-81.389454
382,1033 WASHINGTON ST APT 203,Wooster,OH,44691,69000,2007-03-05,40.8103,-81.92682099999999
383,1478 TYLERS MILL LN NE,Massillon,OH,44646,134000,2017-12-28,40.809751,-81.50510899999999
384,1448 TYLERS MILL LN NE,Massillon,OH,44646,115000,2014-03-14,40.809801,-81.506807
385,6TH ST NW,Canton,OH,44703,3000,2017-12-12,40.81003,-81.38134000000001
386,862 ASHWOOD DR,Wooster,OH,44691,153000,2014-08-08,40.810818,-81.95630600000001
387,1129 1ST ST NE,Massillon,OH,44646,42000,2005-05-06,40.810879,-81.52619
388,1109 2ND ST NE,Massillon,OH,44646,85000,2009-09-11,40.81089,-81.522632
389,606 13TH ST NW,Canton,OH,44703,36000,2008-04-01,40.811095,-81.377486
390,1240 13TH ST NW,Canton,OH,44703,24000,2005-03-14,40.811343,-81.385566
391,332 DELAWARE AVE NE,Massillon,OH,44646,89900,2011-10-27,40.811344,-81.519535
392,1240 LAKEWOOD CT NW,Canton,OH,44708,55000,2006-03-06,40.811452,-81.409409
393,1133 10TH ST NE,Massillon,OH,44646,150000,2016-02-03,40.810823,-81.513513
394,816 MEDILL AVE NE,Massillon,OH,44646,50000,2007-06-20,40.812028999999995,-81.51460300000001
395,945 ASHWOOD DR,Wooster,OH,44691,139900,2006-09-22,40.811065,-81.955162
396,1203 1ST ST NE,Massillon,OH,44646,25000,2017-09-01,40.811578000000004,-81.526376
397,1431 W VALENTINE CIR NW,Canton,OH,44708,86900,2016-05-06,40.812731,-81.40171099999999
398,1365 YALE AVE NW,Canton,OH,44703,38000,2017-12-22,40.812785,-81.375315
399,1350 DUNKEITH DR NW,Canton,OH,44708,88000,2008-10-22,40.812888,-81.436561
400,1343 14TH ST NW,Canton,OH,44703,15500,2017-08-01,40.812948999999996,-81.38685
401,1427 LOUISIANA AVE NW,Canton,OH,44703,20000,2016-10-07,40.813475,-81.38145300000001
402,235 HAYES AVE NE,Massillon,OH,44646,38000,2015-05-14,40.813639,-81.522444
403,1310 PERRY DR NW,Canton,OH,44708,150000,2015-06-01,40.812995,-81.448959
404,1315 2ND ST NE,Massillon,OH,44646,126900,2014-08-11,40.812009,-81.52194399999999
405,1385 CASCADE CIR W # 2-1,Canton,OH,44708,204900,2018-06-22,40.81335,-81.414753
406,1320 15TH ST NW,Canton,OH,44703,59900,2014-09-03,40.813999,-81.38646
407,11592 WOOSTER ST NW,Massillon,OH,44647,3500,2010-08-11,40.813611,-81.57043900000001
408,1405 WHIPPLE AVE NW,Canton,OH,44708,940500,2018-06-04,40.813752,-81.42548199999999
409,10216 DOVER RD,Apple Creek,OH,44606,126000,2006-03-16,40.724657,-81.784803
410,10532 DOVER RD,Apple Creek,OH,44606,57000,2009-02-27,40.726262,-81.789608
411,7562 BUSS RD,Apple Creek,OH,44606,85000,2008-09-15,40.726415,-81.8381
412,7970 BUSS RD,Apple Creek,OH,44606,76245,2008-01-08,40.726451000000004,-81.831125
413,5837 MILLERSBURG RD,Wooster,OH,44691,135000,2009-03-31,40.727722,-81.941633
414,5455 OBERLY DR,Apple Creek,OH,44606,35000,2007-11-01,40.734738,-81.808689
415,8575 EMERSON RD,Apple Creek,OH,44606,124000,2015-02-04,40.740831,-81.821461
416,10043 EMERSON RD,Apple Creek,OH,44606,163000,2018-09-20,40.740840000000006,-81.811424
417,31 SHANNON DR,Apple Creek,OH,44606,25000,2015-11-17,40.744258,-81.826051
418,12990 EMERSON RD,Apple Creek,OH,44606,170000,2018-11-09,40.741347,-81.748187
419,4767 S CARR RD,Apple Creek,OH,44606,230000,2017-02-06,40.742296,-81.815009
420,294 APPLE RIDGE DR,Apple Creek,OH,44606,114900,2013-08-16,40.746385,-81.82638299999999
421,5100 FREDERICKSBURG RD,Wooster,OH,44691,50000,2011-01-10,40.747820000000004,-81.895741
422,72 APPLE RIDGE DR,Apple Creek,OH,44606,168000,2017-07-07,40.744693,-81.829369
423,6249 KISTER RD,Wooster,OH,44691,170000,2006-08-25,40.745429,-82.047354
424,49 MAPLE ST,Apple Creek,OH,44606,50000,2012-09-13,40.749279,-81.834458
425,273 WOODBURY CIR,Dalton,OH,44618,173900,2016-08-31,40.747501,-81.742633
426,4140 PHEASANT RUN,Wooster,OH,44691,329000,2017-05-02,40.748534,-81.96708000000001
427,3940 BATDORF RD,Wooster,OH,44691,303000,2014-03-13,40.748813,-81.963095
428,97 DOGWOOD CIR,Apple Creek,OH,44606,68000,2014-11-07,40.751543,-81.832278
429,3720 FREDERICKSBURG RD,Wooster,OH,44691,30000,2016-11-22,40.751563,-81.895702
430,4125 MALLARD WAY,Wooster,OH,44691,224000,2013-11-18,40.749367,-81.969082
431,5315 DOVER RD,Apple Creek,OH,44606,200000,2017-05-26,40.749682,-81.85283100000001
432,4194 BATDORF RD,Wooster,OH,44691,303000,2014-03-13,40.751823,-81.963027
433,3810 BATDORF RD,Wooster,OH,44691,72000,2008-08-22,40.754883,-81.962942
434,3727 COLUMBUS RD,Wooster,OH,44691,105000,2008-05-19,40.754083,-82.000074
435,54 DOGWOOD CIR,Apple Creek,OH,44606,139000,2015-11-17,40.75178,-81.831811
436,3750 ALABAMA AVE SW,Navarre,OH,44662,60000,2008-04-08,40.758265,-81.633321
437,3676 ALABAMA AVE SW,Dalton,OH,44618,21500,2010-07-13,40.759214,-81.633284
438,3251 CARMONT AVE SW,Massillon,OH,44647,15000,2015-11-25,40.762209999999996,-81.546362
439,3021 COLUMBUS RD,Wooster,OH,44691,73000,2014-10-30,40.762783,-81.985282
440,2696 S CARR RD,Apple Creek,OH,44606,200000,2012-01-11,40.762334,-81.794067
441,2799 SHREVE RD,Wooster,OH,44691,70500,2012-08-16,40.766242,-81.972891
442,2501 EARL ST,Wooster,OH,44691,88000,2006-02-01,40.766953,-81.961841
443,2363 S FUNK RD,Wooster,OH,44691,143000,2009-04-16,40.765266,-82.117447
444,2432 OIL CITY RD,Wooster,OH,44691,100000,2012-08-31,40.767947,-81.90512199999999
445,3376 BLACHLEYVILLE RD,Wooster,OH,44691,15000,2006-02-16,40.767981,-82.01388399999999
446,2050 CYPRUS DR SE,Massillon,OH,44646,234000,2017-08-04,40.7691,-81.494326
447,2036 S KANSAS RD,Orrville,OH,44667,20000,2007-06-15,40.771327,-81.774999
448,N SCHULTZ AVE,Dalton,OH,44618,295000,2005-11-18,40.771809999999995,-81.68914000000001
449,E SCHULTZ AVE,Dalton,OH,44618,89200,2007-05-10,40.771809999999995,-81.68914000000001
450,2027 UNIVERSITY COMMONS DR SE,Massillon,OH,44646,170000,2019-04-18,40.773334000000006,-81.488256
451,1977 UNIVERSITY COMMONS DR SE,Massillon,OH,44646,133900,2005-06-02,40.773468,-81.488169
452,2083 UNIVERSITY COMMONS DR SE,Massillon,OH,44646,137900,2008-07-09,40.77215,-81.488405
453,2425 BLACHLEYVILLE RD,Wooster,OH,44691,535000,2018-09-28,40.77262,-81.997417
454,2360 MORTON RD SW,Massillon,OH,44647,45000,2009-10-02,40.775052,-81.548762
455,2040 AUGUSTA DR SE,Massillon,OH,44646,295000,2011-06-27,40.773459,-81.497151
456,1975 CASE WESTERN DR SE,Massillon,OH,44646,170000,2011-02-08,40.774368,-81.492805
457,7355 MILLER ST,Apple Creek,OH,44606,93000,2007-07-12,40.776257,-81.841674
458,1855 BLOOMING HILLS PL SE,Massillon,OH,44646,129900,2017-02-28,40.775828000000004,-81.509227
459,4331 ELY RD,Wooster,OH,44691,231000,2017-10-03,40.777078,-81.884056
460,6186 ELY RD,Wooster,OH,44691,40000,2014-06-23,40.777262,-81.869606
461,660 GIFFEN DR,Wooster,OH,44691,82000,2017-10-05,40.777653,-81.932536
462,54 CHESTER AVE SE,Massillon,OH,44646,13800,2017-10-25,40.77779,-81.51315
463,5857 ELY RD,Wooster,OH,44691,220000,2015-07-20,40.776959999999995,-81.865372
464,1740 BARNES DR,Wooster,OH,44691,13000,2008-04-11,40.777943,-81.96100600000001
465,5930 ELY RD,Wooster,OH,44691,137500,2017-10-03,40.777237,-81.866321
466,1101 WOODLAND AVE SE,Massillon,OH,44646,59900,2005-12-30,40.779168,-81.511135
467,1992 TRIPLE CROWN CIR SE,Massillon,OH,44646,185000,2017-07-03,40.778887,-81.49809300000001
468,1250 BLACHLEYVILLE RD,Wooster,OH,44691,120000,2006-08-31,40.779463,-81.968409
469,1565 GIBSON AVE SE,Massillon,OH,44646,90000,2014-03-25,40.780907,-81.507235
470,1518 ALMOND PL SE,Massillon,OH,44646,148900,2012-04-02,40.779723,-81.514627
471,1710 OBERLIN AVE SW,Massillon,OH,44647,175000,2006-10-20,40.780097,-81.545402
472,1310 ARAPAHOE RD SE,Massillon,OH,44646,17000,2013-11-21,40.781448,-81.503547
473,1560 S FUNK RD,Wooster,OH,44691,124000,2005-02-10,40.781461,-82.117238
474,1414 STARDALE AVE SW,Massillon,OH,44646,105000,2005-05-20,40.780488,-81.48140500000001
475,1486 MOWRER ST,Wooster,OH,44691,110000,2014-11-12,40.780635,-81.95683299999999
476,1057 BLACHLEYVILLE RD,Wooster,OH,44691,103500,2011-04-15,40.780742,-81.96376500000001
477,1710 OSAGE AVE SE,Massillon,OH,44646,10000,2015-06-01,40.781732,-81.503313
478,1327 3RD ST SE,Massillon,OH,44646,35000,2016-08-05,40.78175,-81.510971
479,1395 KELLY ST SW,Massillon,OH,44647,35900,2007-03-21,40.781971,-81.555436
480,1303 13TH ST SE,Massillon,OH,44646,13500,2013-06-06,40.782038,-81.509534
481,719 NEALE AVE SW,Massillon,OH,44647,12000,2017-03-29,40.782656,-81.529137
482,2103 ALABAMA AVE SW,Dalton,OH,44618,118500,2018-06-15,40.781655,-81.632536
483,1360 KELLY ST SW,Massillon,OH,44647,180200,2014-05-02,40.781284,-81.555122
484,2925 SOUTHWAY ST SW,Massillon,OH,44646,25000,2010-09-30,40.783046,-81.48048399999999
485,1954 MANCHESTER AVE SW,North Lawrence,OH,44666,131871,2011-10-07,40.782657,-81.603166
486,1255 PATRIOT PL SW,Massillon,OH,44647,101000,2010-07-06,40.782876,-81.531269
487,1212 20TH ST SW,Massillon,OH,44647,146500,2006-10-13,40.782936,-81.547531
488,997 CLEVELAND ST SW,Massillon,OH,44647,67400,2011-10-14,40.784315,-81.523259
489,1116 15TH ST SW,Massillon,OH,44647,85000,2010-10-06,40.784527000000004,-81.541596
490,1030 ERIE ST S,Massillon,OH,44646,5000,2018-08-15,40.78457,-81.51711
491,1201 MEADOWBROOK RD SW,Massillon,OH,44647,114000,2015-07-31,40.783906,-81.54638
492,6150 SECREST RD,Wooster,OH,44691,199900,2018-10-30,40.784621,-81.858535
493,13376 ARNOLD RD,Dalton,OH,44618,409000,2016-03-23,40.783934,-81.73885200000001
494,1620 CEDARCREST AVE SW,Massillon,OH,44646,101900,2014-05-30,40.784146,-81.45203000000001
495,3726 CLARK ST SW,Massillon,OH,44646,133500,2012-05-17,40.784168,-81.463605
496,6245 SECREST RD,Wooster,OH,44691,247000,2016-08-01,40.784319,-81.86012099999999
497,1023 13TH ST SE,Massillon,OH,44646,49900,2016-09-07,40.785615,-81.509342
498,2828 SECREST RD,Wooster,OH,44691,165000,2014-02-21,40.784637,-81.908752
499,1018 22ND ST SW,Massillon,OH,44647,112000,2014-05-09,40.785553,-81.550336
500,1019 22ND ST SW,Massillon,OH,44647,106500,2014-02-12,40.785576,-81.550697
501,821 8TH ST SW,Massillon,OH,44647,79200,2006-06-02,40.786771,-81.530387
502,996 WENGER RD S,Dalton,OH,44618,128000,2018-05-08,40.786181,-81.706884
503,2742 TUCKAHOE RD,Wooster,OH,44691,203000,2018-05-30,40.786313,-81.911992
504,906 13TH ST SE,Massillon,OH,44646,35500,2017-09-25,40.787062,-81.508889
505,1428 WALNUT RD SE,Massillon,OH,44646,13100,2019-01-31,40.78725,-81.50738
506,2011 TREMONT AVE SW,Massillon,OH,44647,17500,2011-07-21,40.787517,-81.548156
507,4859 ARBOR RD SW,Canton,OH,44710,48700,2017-09-01,40.787557,-81.438642
508,613 ROBINSON RD,Wooster,OH,44691,87000,2008-03-10,40.787687,-81.9326
509,1330 WALNUT RD SE,Massillon,OH,44646,17500,2019-02-19,40.787695,-81.508567
510,1117 TOWNSVIEW PL,Wooster,OH,44691,52000,2014-06-27,40.787788,-81.92761899999999
511,1781 DEERFIELD AVE S,Dalton,OH,44618,154850,2018-12-26,40.787017,-81.648411
512,200 DEERFORD ST NW,Massillon,OH,44647,375000,2018-08-01,40.787135,-81.57360600000001
513,81 26TH ST NW,Massillon,OH,44647,64000,2015-08-21,40.788179,-81.556138
514,879 STARR RIDGE ST SE,Massillon,OH,44646,150000,2014-12-22,40.787264,-81.484698
515,731 14TH ST SE,Massillon,OH,44646,7500,2019-01-10,40.788447,-81.507768
516,1143 TOWNSVIEW PL,Wooster,OH,44691,53000,2012-12-12,40.788522,-81.926419
517,302 15TH ST SW,Massillon,OH,44647,60000,2008-07-24,40.788761,-81.541169
518,5247 14TH ST SW,Canton,OH,44710,99900,2009-09-11,40.78882,-81.450254
519,1136 GREEN AVE SW,Massillon,OH,44647,30000,2008-08-01,40.788952,-81.536419
520,335 12TH ST SW,Massillon,OH,44647,27200,2013-01-22,40.788975,-81.537296
521,55 21ST ST NW,Massillon,OH,44647,13000,2009-04-10,40.789169,-81.548874
522,1312 DELAWARE AVE SW,Canton,OH,44710,99000,2018-12-13,40.789289000000004,-81.445004
523,704 PINE HILLS DR SW,Massillon,OH,44646,159900,2017-09-05,40.788672999999996,-81.4807
524,936 GREEN AVE SW,Massillon,OH,44647,23000,2005-12-05,40.789432,-81.53491899999999
525,5121 13TH ST SW,Canton,OH,44710,26700,2018-09-21,40.78962,-81.446639
526,1226 ELLWOOD AVE SW,Canton,OH,44710,105000,2018-05-07,40.789904,-81.431989
527,1394 HIGHLANDER ST SW,Massillon,OH,44647,124900,2012-12-17,40.789365000000004,-81.581417
528,5142 13TH ST SW,Canton,OH,44710,111000,2006-08-23,40.789383,-81.447684
529,131 COUNTRYVIEW AVE,Dalton,OH,44618,175000,2011-06-29,40.789390000000004,-81.694128
530,2842 GRAY RIDGE AVE SE,Massillon,OH,44646,238400,2013-07-23,40.789608,-81.483416
531,1215 FAIRLANE AVE SW,Canton,OH,44710,89500,2016-01-19,40.790256,-81.429664
532,935 CLYDE CT SW,Massillon,OH,44647,36000,2009-10-13,40.79035,-81.535216
533,166 COUNTRYVIEW AVE,Dalton,OH,44618,284900,2006-11-13,40.789644,-81.695406
534,2855 TURNING LEAF AVE NW,Massillon,OH,44647,182500,2005-06-10,40.79018,-81.560926
535,5120 12TH ST SW,Canton,OH,44710,90000,2016-06-17,40.791012,-81.447012
536,817 DIELHENN AVE SE,Massillon,OH,44646,5000,2015-01-06,40.791074,-81.513482
537,725 SPRUCE ST,Wooster,OH,44691,46000,2015-04-14,40.791258,-81.940076
538,1203 MILES AVE SW,Canton,OH,44710,120000,2017-10-13,40.790758000000004,-81.433595
539,531 PROUDLEY AVE SW,Massillon,OH,44646,107000,2015-03-20,40.790888,-81.471739
540,744 S APPLE CREEK RD,Apple Creek,OH,44606,100000,2014-05-14,40.791519,-81.843801
541,323 SCHROCK PL SW,Massillon,OH,44647,24000,2010-06-29,40.791596000000006,-81.530558
542,625 SPRUCE ST,Wooster,OH,44691,55000,2018-09-28,40.791686,-81.93989499999999
543,505 KAYLYNN ST SE,Massillon,OH,44646,99000,2005-09-14,40.791756,-81.489851
544,30 12TH ST SW,Massillon,OH,44647,47000,2007-07-11,40.791809,-81.538404
545,1122 ROCKWOOD AVE SW,Canton,OH,44710,79900,2017-06-16,40.792041,-81.424374
546,2526 DUANE AVE NW,Massillon,OH,44647,90000,2018-11-19,40.792357,-81.55612099999999
547,1114 WHIPPLE AVE SW,Canton,OH,44710,111000,2016-01-28,40.791643,-81.426411
548,134 PERSHING AVE NW,Massillon,OH,44646,77000,2016-11-03,40.792553999999996,-81.451401
549,618 TREMONT AVE SW,Massillon,OH,44647,22500,2013-01-03,40.792652000000004,-81.530169
550,428 ERIE ST S,Massillon,OH,44646,170800,2006-03-23,40.792119,-81.520822
551,204 FAIRLAWN AVE SW,Massillon,OH,44646,67200,2014-06-11,40.792767,-81.461139
552,1318 AUBURN AVE NW,Massillon,OH,44647,32500,2017-01-04,40.79286,-81.541437
553,213 LENNOX AVE SW,Massillon,OH,44646,24500,2014-04-14,40.792976,-81.472441
554,502 3RD ST SE,Massillon,OH,44646,12500,2019-02-01,40.793057,-81.516876
555,649 WABASH AVE SW,Massillon,OH,44647,17600,2010-08-16,40.793172,-81.531859
556,2514 SCHULER AVE NW,Massillon,OH,44647,33000,2011-07-25,40.793201,-81.554847
557,503 FREEDLANDER RD,Wooster,OH,44691,260000,2011-11-29,40.792811,-81.93310600000001
